acousticness_very_high|danceability_very_low|energy_very_low|mode_1|tempo_very_low → valence_very_low (supp=0.021, conf=0.72, lift=2.89, lev=0.0136)
danceability_very_low|energy_very_low|liveness_low → valence_very_low (supp=0.028, conf=0.72, lift=2.89, lev=0.0186)
duration_ms_very_low|loudness_very_low|valence_very_low → instrumentalness_high (supp=0.023, conf=0.72, lift=2.89, lev=0.0150)
energy_very_high|mode_1|valence_low → acousticness_very_low (supp=0.025, conf=0.72, lift=2.88, lev=0.0165)
energy_very_low|mode_1 → acousticness_very_high (supp=0.125, conf=0.72, lift=2.88, lev=0.0818)
acousticness_very_high|danceability_very_low|energy_very_low|loudness_very_low → valence_very_low (supp=0.049, conf=0.72, lift=2.88, lev=0.0321)
energy_very_low|loudness_very_low|mode_0 → acousticness_very_high (supp=0.040, conf=0.72, lift=2.88, lev=0.0264)
danceability_very_low|energy_very_low|loudness_very_low → valence_very_low (supp=0.058, conf=0.72, lift=2.88, lev=0.0377)
danceability_very_low|instrumentalness_high → valence_very_low (supp=0.069, conf=0.72, lift=2.88, lev=0.0449)
liveness_low|loudness_very_low|mode_1 → acousticness_very_high (supp=0.043, conf=0.72, lift=2.88, lev=0.0280)
duration_ms_low|energy_very_low → acousticness_very_high (supp=0.040, conf=0.72, lift=2.88, lev=0.0258)
danceability_low|energy_very_high|tempo_very_high → loudness_very_high (supp=0.022, conf=0.72, lift=2.88, lev=0.0143)
energy_very_low|mode_0|valence_very_low → acousticness_very_high (supp=0.025, conf=0.72, lift=2.88, lev=0.0165)
acousticness_very_low|liveness_very_high|mode_1 → energy_very_high (supp=0.033, conf=0.72, lift=2.88, lev=0.0214)
loudness_very_low|tempo_very_low → acousticness_very_high (supp=0.063, conf=0.72, lift=2.88, lev=0.0413)
energy_very_high|valence_low → acousticness_very_low (supp=0.043, conf=0.72, lift=2.88, lev=0.0279)
energy_very_low|liveness_low|speechiness_very_low → acousticness_very_high (supp=0.027, conf=0.72, lift=2.88, lev=0.0175)
duration_ms_very_high|loudness_very_low|valence_very_low → instrumentalness_high (supp=0.025, conf=0.72, lift=2.87, lev=0.0163)
acousticness_very_high|loudness_very_low|speechiness_low|valence_very_low → instrumentalness_high (supp=0.024, conf=0.72, lift=2.87, lev=0.0154)
energy_very_low|speechiness_high → acousticness_very_high (supp=0.033, conf=0.72, lift=2.87, lev=0.0216)
instrumentalness_high|key_very_low|loudness_very_low → energy_very_low (supp=0.028, conf=0.72, lift=2.87, lev=0.0181)
acousticness_very_high|instrumentalness_high|loudness_very_low|speechiness_low → valence_very_low (supp=0.024, conf=0.72, lift=2.87, lev=0.0153)
danceability_very_low|instrumentalness_high|speechiness_low → acousticness_very_high (supp=0.025, conf=0.72, lift=2.87, lev=0.0162)
instrumentalness_medium|loudness_very_low|mode_1 → energy_very_low (supp=0.028, conf=0.72, lift=2.87, lev=0.0180)
loudness_very_low|mode_1|valence_very_low → acousticness_very_high (supp=0.047, conf=0.72, lift=2.87, lev=0.0308)
key_very_low|loudness_very_low → energy_very_low (supp=0.058, conf=0.72, lift=2.87, lev=0.0380)
danceability_very_low|speechiness_very_low|valence_very_low → energy_very_low (supp=0.024, conf=0.72, lift=2.87, lev=0.0159)
acousticness_very_high|energy_very_low|instrumentalness_high|speechiness_low → valence_very_low (supp=0.023, conf=0.72, lift=2.87, lev=0.0151)
key_high|loudness_very_low|mode_1 → energy_very_low (supp=0.029, conf=0.72, lift=2.87, lev=0.0191)
acousticness_very_high|loudness_very_low|valence_very_low → danceability_very_low (supp=0.052, conf=0.72, lift=2.87, lev=0.0336)
acousticness_very_high|instrumentalness_medium → energy_very_low (supp=0.039, conf=0.72, lift=2.86, lev=0.0251)
loudness_very_high|mode_0|tempo_very_high → energy_very_high (supp=0.023, conf=0.71, lift=2.86, lev=0.0152)
energy_very_low|instrumentalness_medium|mode_1 → acousticness_very_high (supp=0.027, conf=0.72, lift=2.86, lev=0.0176)
acousticness_very_high|danceability_low|energy_very_low → loudness_very_low (supp=0.032, conf=0.72, lift=2.86, lev=0.0206)
duration_ms_very_low|loudness_very_low → acousticness_very_high (supp=0.063, conf=0.72, lift=2.86, lev=0.0407)
danceability_very_low|instrumentalness_high|tempo_very_low → energy_very_low (supp=0.027, conf=0.72, lift=2.86, lev=0.0175)
acousticness_very_high|key_very_low|mode_1 → energy_very_low (supp=0.043, conf=0.72, lift=2.86, lev=0.0279)
acousticness_very_high|energy_very_low|instrumentalness_high|tempo_very_low → danceability_very_low (supp=0.024, conf=0.72, lift=2.86, lev=0.0153)
energy_very_low|key_very_low → loudness_very_low (supp=0.058, conf=0.71, lift=2.86, lev=0.0379)
duration_ms_very_low|energy_very_low|instrumentalness_low → acousticness_very_high (supp=0.025, conf=0.71, lift=2.86, lev=0.0160)
energy_very_low|instrumentalness_high|valence_very_low → danceability_very_low (supp=0.041, conf=0.72, lift=2.86, lev=0.0266)
acousticness_very_high|mode_1 → energy_very_low (supp=0.125, conf=0.72, lift=2.86, lev=0.0814)
energy_very_low|loudness_very_low|speechiness_low|valence_very_low → instrumentalness_high (supp=0.026, conf=0.71, lift=2.86, lev=0.0172)
energy_very_low|liveness_very_high → loudness_very_low (supp=0.025, conf=0.71, lift=2.86, lev=0.0162)
energy_very_low|instrumentalness_low|loudness_very_low → acousticness_very_high (supp=0.039, conf=0.71, lift=2.86, lev=0.0254)
loudness_very_low|mode_1|speechiness_low → acousticness_very_high (supp=0.038, conf=0.71, lift=2.86, lev=0.0246)
acousticness_very_high|energy_very_low|loudness_very_low|speechiness_low|valence_very_low → instrumentalness_high (supp=0.023, conf=0.71, lift=2.86, lev=0.0149)
energy_very_low|instrumentalness_high|loudness_very_low|speechiness_low → danceability_very_low (supp=0.026, conf=0.72, lift=2.86, lev=0.0170)
energy_very_low|key_high → loudness_very_low (supp=0.041, conf=0.71, lift=2.86, lev=0.0267)
key_very_low|loudness_very_low|tempo_very_low → acousticness_very_high (supp=0.020, conf=0.71, lift=2.86, lev=0.0132)
instrumentalness_low|loudness_very_low → energy_very_low (supp=0.055, conf=0.71, lift=2.85, lev=0.0356)
acousticness_very_high|key_very_low → energy_very_low (supp=0.057, conf=0.71, lift=2.85, lev=0.0372)
acousticness_very_low|mode_0|tempo_very_high → energy_very_high (supp=0.021, conf=0.71, lift=2.85, lev=0.0139)
loudness_very_low|mode_0|valence_very_low → instrumentalness_high (supp=0.027, conf=0.71, lift=2.85, lev=0.0174)
energy_very_high|instrumentalness_low|valence_very_high → loudness_very_high (supp=0.028, conf=0.71, lift=2.85, lev=0.0179)
acousticness_very_high|mode_0|tempo_very_low → energy_very_low (supp=0.021, conf=0.71, lift=2.85, lev=0.0136)
liveness_high|loudness_very_low|mode_1 → energy_very_low (supp=0.024, conf=0.71, lift=2.85, lev=0.0159)
danceability_very_low|key_very_low|loudness_very_low → valence_very_low (supp=0.023, conf=0.72, lift=2.85, lev=0.0152)
energy_very_low|mode_0|tempo_very_low → acousticness_very_high (supp=0.021, conf=0.71, lift=2.85, lev=0.0136)
energy_very_low|loudness_very_low|valence_high → acousticness_very_high (supp=0.021, conf=0.71, lift=2.85, lev=0.0135)
acousticness_very_low|liveness_very_high → energy_very_high (supp=0.054, conf=0.71, lift=2.85, lev=0.0347)
danceability_very_low|liveness_low|valence_very_low → energy_very_low (supp=0.028, conf=0.71, lift=2.85, lev=0.0184)
danceability_very_low|energy_very_low|mode_1|tempo_very_low → valence_very_low (supp=0.024, conf=0.71, lift=2.85, lev=0.0157)
energy_very_low|liveness_very_low → loudness_very_low (supp=0.045, conf=0.71, lift=2.85, lev=0.0292)
acousticness_very_high|energy_very_low|liveness_high → loudness_very_low (supp=0.027, conf=0.71, lift=2.85, lev=0.0177)
danceability_very_low|loudness_very_low|tempo_very_low|valence_very_low → instrumentalness_high (supp=0.025, conf=0.71, lift=2.85, lev=0.0164)
acousticness_very_high|loudness_very_low|mode_1|valence_very_low → danceability_very_low (supp=0.034, conf=0.72, lift=2.85, lev=0.0219)
danceability_very_low|mode_1|tempo_very_low|valence_very_low → loudness_very_low (supp=0.023, conf=0.71, lift=2.85, lev=0.0152)
acousticness_very_high|danceability_very_low|loudness_very_low → valence_very_low (supp=0.052, conf=0.71, lift=2.84, lev=0.0335)
danceability_very_low|tempo_very_low|valence_very_low → energy_very_low (supp=0.036, conf=0.71, lift=2.84, lev=0.0232)
acousticness_very_high|danceability_low|energy_very_low|mode_1 → loudness_very_low (supp=0.023, conf=0.71, lift=2.84, lev=0.0148)
energy_very_low|valence_low → acousticness_very_high (supp=0.051, conf=0.71, lift=2.84, lev=0.0331)
energy_very_low|key_low → loudness_very_low (supp=0.039, conf=0.71, lift=2.84, lev=0.0253)
energy_very_low|mode_1|tempo_low → acousticness_very_high (supp=0.031, conf=0.71, lift=2.84, lev=0.0198)
danceability_very_low|instrumentalness_high|mode_1 → valence_very_low (supp=0.043, conf=0.71, lift=2.84, lev=0.0276)
instrumentalness_high|loudness_very_low → energy_very_low (supp=0.082, conf=0.71, lift=2.84, lev=0.0534)
energy_very_low|instrumentalness_high|speechiness_low → valence_very_low (supp=0.027, conf=0.71, lift=2.84, lev=0.0177)
energy_very_low → loudness_very_low (supp=0.178, conf=0.71, lift=2.84, lev=0.1151)
loudness_very_low → energy_very_low (supp=0.178, conf=0.71, lift=2.84, lev=0.1151)
instrumentalness_high|loudness_very_low|tempo_very_low → valence_very_low (supp=0.030, conf=0.71, lift=2.84, lev=0.0197)
instrumentalness_high|liveness_low|speechiness_low → loudness_very_low (supp=0.021, conf=0.71, lift=2.83, lev=0.0134)
instrumentalness_high|loudness_very_low|mode_1|valence_very_low → acousticness_very_high (supp=0.030, conf=0.71, lift=2.83, lev=0.0192)
acousticness_very_low|danceability_very_low|valence_very_low → energy_very_high (supp=0.027, conf=0.70, lift=2.83, lev=0.0173)
energy_very_low|speechiness_very_high → loudness_very_low (supp=0.022, conf=0.71, lift=2.83, lev=0.0142)
energy_very_low|key_high|mode_1 → loudness_very_low (supp=0.029, conf=0.71, lift=2.83, lev=0.0190)
loudness_very_high|mode_0|speechiness_very_high → energy_very_high (supp=0.026, conf=0.70, lift=2.83, lev=0.0170)
danceability_very_low|loudness_very_high → acousticness_very_low (supp=0.042, conf=0.71, lift=2.83, lev=0.0271)
key_very_low|loudness_very_low|mode_1 → energy_very_low (supp=0.043, conf=0.71, lift=2.83, lev=0.0277)
duration_ms_very_high|energy_very_low|mode_1 → loudness_very_low (supp=0.025, conf=0.71, lift=2.83, lev=0.0161)
loudness_very_low|mode_1|tempo_low → energy_very_low (supp=0.030, conf=0.71, lift=2.82, lev=0.0193)
danceability_very_low|energy_very_low|loudness_very_low|tempo_very_low|valence_very_low → instrumentalness_high (supp=0.022, conf=0.71, lift=2.82, lev=0.0145)
danceability_very_low|duration_ms_very_low|valence_very_low → instrumentalness_high (supp=0.022, conf=0.71, lift=2.82, lev=0.0144)
acousticness_very_high → energy_very_low (supp=0.177, conf=0.71, lift=2.82, lev=0.1141)
energy_very_low → acousticness_very_high (supp=0.177, conf=0.71, lift=2.82, lev=0.1141)
acousticness_very_high|mode_1|tempo_low → energy_very_low (supp=0.031, conf=0.71, lift=2.82, lev=0.0198)
danceability_very_low|energy_very_low|speechiness_low|valence_very_low → instrumentalness_high (supp=0.022, conf=0.71, lift=2.82, lev=0.0144)
loudness_very_high|mode_1|speechiness_high → energy_very_high (supp=0.031, conf=0.70, lift=2.82, lev=0.0203)
instrumentalness_high|loudness_very_low|speechiness_low → acousticness_very_high (supp=0.033, conf=0.70, lift=2.82, lev=0.0211)
acousticness_very_high|mode_1|speechiness_high → energy_very_low (supp=0.022, conf=0.71, lift=2.82, lev=0.0144)
acousticness_very_high|danceability_very_low|loudness_very_low|tempo_very_low|valence_very_low → instrumentalness_high (supp=0.021, conf=0.70, lift=2.82, lev=0.0133)
danceability_very_low|instrumentalness_high|tempo_very_low|valence_very_low → acousticness_very_high (supp=0.021, conf=0.70, lift=2.82, lev=0.0136)
danceability_very_low|tempo_very_low|valence_very_low → loudness_very_low (supp=0.035, conf=0.70, lift=2.82, lev=0.0229)
instrumentalness_high|speechiness_low|valence_very_low → loudness_very_low (supp=0.031, conf=0.70, lift=2.82, lev=0.0200)
energy_very_low|key_very_low|mode_1 → acousticness_very_high (supp=0.043, conf=0.70, lift=2.82, lev=0.0276)
instrumentalness_medium|loudness_very_low → energy_very_low (supp=0.040, conf=0.70, lift=2.81, lev=0.0260)
energy_very_low|key_very_low|mode_1 → loudness_very_low (supp=0.043, conf=0.70, lift=2.81, lev=0.0276)
energy_very_low|liveness_high|mode_1 → acousticness_very_high (supp=0.026, conf=0.70, lift=2.81, lev=0.0171)
liveness_low|loudness_very_low|valence_very_low → instrumentalness_high (supp=0.030, conf=0.70, lift=2.81, lev=0.0193)
energy_very_low|key_low|mode_1 → loudness_very_low (supp=0.026, conf=0.70, lift=2.81, lev=0.0170)
energy_very_low|instrumentalness_high|loudness_very_low|tempo_very_low → danceability_very_low (supp=0.026, conf=0.71, lift=2.81, lev=0.0168)
energy_very_high|instrumentalness_low|liveness_very_high → loudness_very_high (supp=0.031, conf=0.70, lift=2.81, lev=0.0199)
acousticness_very_high|duration_ms_high|mode_1 → energy_very_low (supp=0.025, conf=0.70, lift=2.81, lev=0.0162)
danceability_low|energy_very_low|instrumentalness_low → acousticness_very_high (supp=0.021, conf=0.70, lift=2.81, lev=0.0134)
acousticness_very_low|tempo_very_high → energy_very_high (supp=0.055, conf=0.70, lift=2.81, lev=0.0356)
duration_ms_very_high|energy_very_low|valence_very_low → danceability_very_low (supp=0.023, conf=0.71, lift=2.81, lev=0.0145)
instrumentalness_high|liveness_low|valence_very_low → loudness_very_low (supp=0.030, conf=0.70, lift=2.81, lev=0.0193)
energy_very_low|key_very_low → acousticness_very_high (supp=0.057, conf=0.70, lift=2.80, lev=0.0368)
acousticness_very_high|danceability_very_low|speechiness_low|valence_very_low → instrumentalness_high (supp=0.020, conf=0.70, lift=2.80, lev=0.0131)
energy_very_low|liveness_low|mode_0 → acousticness_very_high (supp=0.020, conf=0.70, lift=2.80, lev=0.0129)
acousticness_very_high|instrumentalness_low|valence_low → energy_very_low (supp=0.025, conf=0.70, lift=2.80, lev=0.0163)
energy_very_high|instrumentalness_low|liveness_very_high|mode_1 → loudness_very_high (supp=0.020, conf=0.70, lift=2.80, lev=0.0130)
acousticness_very_low|liveness_very_high|mode_0 → energy_very_high (supp=0.021, conf=0.70, lift=2.80, lev=0.0133)
danceability_very_low|loudness_very_low|valence_very_low → instrumentalness_high (supp=0.047, conf=0.70, lift=2.80, lev=0.0299)
energy_very_low|speechiness_very_low|tempo_very_low → acousticness_very_high (supp=0.025, conf=0.70, lift=2.80, lev=0.0163)
key_high|loudness_very_low → energy_very_low (supp=0.041, conf=0.70, lift=2.80, lev=0.0264)
acousticness_very_high|instrumentalness_high|speechiness_low → danceability_very_low (supp=0.025, conf=0.71, lift=2.80, lev=0.0160)
danceability_very_low|speechiness_low|tempo_very_low → valence_very_low (supp=0.020, conf=0.70, lift=2.80, lev=0.0129)
loudness_very_high|tempo_very_high → energy_very_high (supp=0.061, conf=0.70, lift=2.80, lev=0.0390)
acousticness_very_high|danceability_very_low|tempo_very_low → valence_very_low (supp=0.033, conf=0.70, lift=2.80, lev=0.0211)
acousticness_very_high|instrumentalness_high|tempo_very_low → valence_very_low (supp=0.025, conf=0.70, lift=2.80, lev=0.0163)
energy_very_low|liveness_very_low|mode_1 → loudness_very_low (supp=0.030, conf=0.70, lift=2.80, lev=0.0192)
danceability_high|energy_very_low|loudness_very_low → acousticness_very_high (supp=0.022, conf=0.70, lift=2.80, lev=0.0141)
acousticness_very_high|energy_very_low|liveness_low|loudness_very_low|valence_very_low → danceability_very_low (supp=0.022, conf=0.70, lift=2.80, lev=0.0139)
liveness_very_low|loudness_very_low → energy_very_low (supp=0.045, conf=0.70, lift=2.80, lev=0.0289)
acousticness_very_high|tempo_low → energy_very_low (supp=0.044, conf=0.70, lift=2.80, lev=0.0280)
liveness_high|loudness_very_low → energy_very_low (supp=0.036, conf=0.70, lift=2.80, lev=0.0234)
energy_very_low|mode_1 → loudness_very_low (supp=0.122, conf=0.70, lift=2.80, lev=0.0781)
energy_very_low|mode_1|tempo_very_high → acousticness_very_high (supp=0.021, conf=0.70, lift=2.80, lev=0.0133)
acousticness_very_high|energy_very_low|valence_very_low → danceability_very_low (supp=0.055, conf=0.70, lift=2.80, lev=0.0353)
energy_very_low|tempo_low → loudness_very_low (supp=0.044, conf=0.70, lift=2.80, lev=0.0284)
energy_very_low|liveness_high → acousticness_very_high (supp=0.038, conf=0.70, lift=2.80, lev=0.0246)
acousticness_very_high|speechiness_low → loudness_very_low (supp=0.055, conf=0.70, lift=2.80, lev=0.0356)
instrumentalness_high|liveness_very_low|loudness_very_low → energy_very_low (supp=0.023, conf=0.70, lift=2.80, lev=0.0148)
acousticness_very_high|tempo_high → energy_very_low (supp=0.034, conf=0.70, lift=2.80, lev=0.0216)
energy_very_low|instrumentalness_high|tempo_very_low → valence_very_low (supp=0.028, conf=0.70, lift=2.79, lev=0.0181)
instrumentalness_high|loudness_very_low|mode_1|valence_very_low → danceability_very_low (supp=0.029, conf=0.70, lift=2.79, lev=0.0189)
loudness_very_low|speechiness_very_low|valence_very_low → acousticness_very_high (supp=0.021, conf=0.70, lift=2.79, lev=0.0132)
energy_very_low|key_very_low|loudness_very_low|valence_very_low → danceability_very_low (supp=0.020, conf=0.70, lift=2.79, lev=0.0128)
loudness_very_low|speechiness_low|tempo_very_low → danceability_very_low (supp=0.021, conf=0.70, lift=2.79, lev=0.0133)
acousticness_very_high|danceability_very_low|speechiness_low → valence_very_low (supp=0.029, conf=0.70, lift=2.79, lev=0.0186)
acousticness_very_high|key_high|mode_1 → energy_very_low (supp=0.028, conf=0.70, lift=2.79, lev=0.0182)
acousticness_very_high|danceability_very_low|loudness_very_low|valence_very_low → instrumentalness_high (supp=0.036, conf=0.70, lift=2.79, lev=0.0231)
danceability_very_low|instrumentalness_high|liveness_low → acousticness_very_high (supp=0.021, conf=0.70, lift=2.79, lev=0.0134)
acousticness_very_high|danceability_very_low|liveness_low → valence_very_low (supp=0.025, conf=0.70, lift=2.79, lev=0.0161)
acousticness_very_high|mode_1|tempo_high → energy_very_low (supp=0.024, conf=0.70, lift=2.78, lev=0.0152)
energy_very_low|key_very_high → loudness_very_low (supp=0.039, conf=0.70, lift=2.78, lev=0.0251)
duration_ms_very_low|key_very_low|loudness_very_low → acousticness_very_high (supp=0.020, conf=0.70, lift=2.78, lev=0.0129)
danceability_low|loudness_very_high → energy_very_high (supp=0.049, conf=0.69, lift=2.78, lev=0.0316)
acousticness_very_high|liveness_low|loudness_very_low|valence_very_low → danceability_very_low (supp=0.022, conf=0.70, lift=2.78, lev=0.0142)
acousticness_very_high|energy_very_low|valence_low → loudness_very_low (supp=0.035, conf=0.70, lift=2.78, lev=0.0227)
instrumentalness_high|liveness_low|loudness_very_low → acousticness_very_high (supp=0.034, conf=0.69, lift=2.78, lev=0.0215)
danceability_very_low|energy_very_low|loudness_very_low|mode_1 → valence_very_low (supp=0.038, conf=0.70, lift=2.78, lev=0.0242)
acousticness_very_high|danceability_very_low|energy_very_low|loudness_very_low|mode_1 → valence_very_low (supp=0.032, conf=0.70, lift=2.78, lev=0.0208)
danceability_very_low|loudness_very_high|mode_1 → acousticness_very_low (supp=0.026, conf=0.70, lift=2.78, lev=0.0166)
acousticness_very_low|mode_1|tempo_very_high → energy_very_high (supp=0.034, conf=0.69, lift=2.78, lev=0.0218)
energy_very_low|speechiness_very_low|valence_low → acousticness_very_high (supp=0.022, conf=0.69, lift=2.78, lev=0.0141)
instrumentalness_high|mode_1|tempo_very_low → loudness_very_low (supp=0.028, conf=0.69, lift=2.78, lev=0.0177)
acousticness_very_high|key_very_high → energy_very_low (supp=0.039, conf=0.70, lift=2.78, lev=0.0249)
acousticness_very_high|danceability_very_low|energy_very_low|loudness_very_low|valence_very_low → instrumentalness_high (supp=0.034, conf=0.69, lift=2.78, lev=0.0218)
energy_very_low|mode_1|tempo_low → loudness_very_low (supp=0.030, conf=0.69, lift=2.77, lev=0.0191)
danceability_very_low|energy_very_low|key_very_low → valence_very_low (supp=0.023, conf=0.70, lift=2.77, lev=0.0148)
acousticness_very_high|duration_ms_low|mode_1 → energy_very_low (supp=0.028, conf=0.69, lift=2.77, lev=0.0177)
energy_very_high|instrumentalness_medium|speechiness_very_high → loudness_very_high (supp=0.021, conf=0.69, lift=2.77, lev=0.0135)
acousticness_very_high|energy_very_low|mode_1|valence_very_low → danceability_very_low (supp=0.037, conf=0.70, lift=2.77, lev=0.0236)
acousticness_very_high|key_very_high|mode_1 → energy_very_low (supp=0.024, conf=0.69, lift=2.77, lev=0.0157)
acousticness_very_high|mode_1|speechiness_low → loudness_very_low (supp=0.038, conf=0.69, lift=2.77, lev=0.0242)
danceability_very_low|loudness_very_low → valence_very_low (supp=0.066, conf=0.69, lift=2.77, lev=0.0425)
energy_very_low|instrumentalness_low|liveness_low → acousticness_very_high (supp=0.024, conf=0.69, lift=2.77, lev=0.0155)
loudness_very_low|valence_very_low → acousticness_very_high (supp=0.072, conf=0.69, lift=2.77, lev=0.0458)
energy_very_low|instrumentalness_medium → acousticness_very_high (supp=0.039, conf=0.69, lift=2.77, lev=0.0247)
acousticness_very_high|liveness_low|loudness_very_low|valence_very_low → instrumentalness_high (supp=0.022, conf=0.69, lift=2.77, lev=0.0140)
acousticness_very_high|speechiness_high → energy_very_low (supp=0.033, conf=0.69, lift=2.77, lev=0.0212)
energy_very_low|instrumentalness_low|valence_low → acousticness_very_high (supp=0.025, conf=0.69, lift=2.77, lev=0.0161)
acousticness_very_high|key_very_low|valence_very_low → danceability_very_low (supp=0.020, conf=0.70, lift=2.77, lev=0.0130)
energy_very_low|key_very_high → acousticness_very_high (supp=0.039, conf=0.69, lift=2.77, lev=0.0248)
key_very_low|loudness_very_low|valence_very_low → acousticness_very_high (supp=0.024, conf=0.69, lift=2.77, lev=0.0155)
loudness_very_high|speechiness_high → energy_very_high (supp=0.051, conf=0.69, lift=2.77, lev=0.0328)
duration_ms_high|energy_very_low|mode_1 → acousticness_very_high (supp=0.025, conf=0.69, lift=2.76, lev=0.0161)
energy_very_low|tempo_low → acousticness_very_high (supp=0.044, conf=0.69, lift=2.76, lev=0.0278)
loudness_very_high|mode_1|tempo_very_high → energy_very_high (supp=0.037, conf=0.69, lift=2.76, lev=0.0237)
acousticness_very_high|liveness_high|mode_1 → energy_very_low (supp=0.026, conf=0.69, lift=2.76, lev=0.0169)
danceability_very_low|instrumentalness_high|mode_1|valence_very_low → loudness_very_low (supp=0.029, conf=0.69, lift=2.76, lev=0.0188)
acousticness_very_high|liveness_high → energy_very_low (supp=0.038, conf=0.69, lift=2.76, lev=0.0244)
acousticness_very_high|duration_ms_low → energy_very_low (supp=0.040, conf=0.69, lift=2.76, lev=0.0252)
acousticness_very_high|energy_very_low|mode_1|valence_low → loudness_very_low (supp=0.026, conf=0.69, lift=2.76, lev=0.0166)
acousticness_very_high|key_high → energy_very_low (supp=0.039, conf=0.69, lift=2.76, lev=0.0248)
acousticness_very_high|danceability_very_low|mode_1|tempo_very_low → valence_very_low (supp=0.022, conf=0.69, lift=2.76, lev=0.0142)
duration_ms_high|loudness_very_low → energy_very_low (supp=0.032, conf=0.69, lift=2.76, lev=0.0202)
acousticness_very_high|energy_very_low|loudness_very_low|tempo_very_low|valence_very_low → instrumentalness_high (supp=0.023, conf=0.69, lift=2.75, lev=0.0148)
danceability_very_low|energy_very_low|loudness_very_low|valence_very_low → instrumentalness_high (supp=0.040, conf=0.69, lift=2.75, lev=0.0253)
energy_very_low|instrumentalness_high|speechiness_low → danceability_very_low (supp=0.027, conf=0.69, lift=2.75, lev=0.0169)
acousticness_very_high|instrumentalness_high|tempo_very_low → danceability_very_low (supp=0.025, conf=0.69, lift=2.75, lev=0.0160)
energy_very_low|speechiness_low|tempo_very_low → danceability_very_low (supp=0.022, conf=0.69, lift=2.75, lev=0.0137)
energy_very_low|mode_1|valence_high → acousticness_very_high (supp=0.022, conf=0.69, lift=2.75, lev=0.0139)
acousticness_very_high|danceability_very_low|liveness_low|loudness_very_low → instrumentalness_high (supp=0.020, conf=0.69, lift=2.75, lev=0.0129)
mode_1|tempo_very_low|valence_very_low → danceability_very_low (supp=0.033, conf=0.69, lift=2.75, lev=0.0209)
energy_very_high|instrumentalness_medium|speechiness_very_high → acousticness_very_low (supp=0.021, conf=0.69, lift=2.75, lev=0.0133)
acousticness_very_high|mode_0 → energy_very_low (supp=0.051, conf=0.69, lift=2.75, lev=0.0327)
danceability_very_low|loudness_very_high|tempo_very_high → acousticness_very_low (supp=0.021, conf=0.69, lift=2.74, lev=0.0136)
acousticness_very_high|instrumentalness_high|speechiness_low → valence_very_low (supp=0.024, conf=0.69, lift=2.74, lev=0.0154)
danceability_very_low|loudness_very_low|mode_1|valence_very_low → instrumentalness_high (supp=0.029, conf=0.69, lift=2.74, lev=0.0187)
acousticness_very_high|duration_ms_very_low|key_very_low → loudness_very_low (supp=0.020, conf=0.69, lift=2.74, lev=0.0128)
acousticness_very_low|energy_very_high|mode_1|speechiness_very_high → loudness_very_high (supp=0.025, conf=0.69, lift=2.74, lev=0.0158)
acousticness_very_high|energy_very_low|liveness_low|loudness_very_low|valence_very_low → instrumentalness_high (supp=0.021, conf=0.68, lift=2.74, lev=0.0134)
acousticness_very_high|duration_ms_high → energy_very_low (supp=0.034, conf=0.69, lift=2.74, lev=0.0216)
duration_ms_very_low|instrumentalness_high|valence_very_low → loudness_very_low (supp=0.023, conf=0.69, lift=2.74, lev=0.0146)
danceability_very_low|energy_very_low|loudness_very_low|speechiness_low → instrumentalness_high (supp=0.026, conf=0.68, lift=2.74, lev=0.0166)
danceability_low|loudness_very_high|mode_1 → energy_very_high (supp=0.031, conf=0.68, lift=2.74, lev=0.0195)
acousticness_very_high|danceability_very_low|loudness_very_low|mode_1 → valence_very_low (supp=0.034, conf=0.69, lift=2.74, lev=0.0215)
acousticness_very_high|liveness_low → loudness_very_low (supp=0.060, conf=0.68, lift=2.74, lev=0.0383)
loudness_very_high|valence_very_low → acousticness_very_low (supp=0.031, conf=0.69, lift=2.74, lev=0.0196)
acousticness_very_high|danceability_very_low|energy_very_low|loudness_very_low|mode_1|valence_very_low → instrumentalness_high (supp=0.022, conf=0.68, lift=2.74, lev=0.0141)
loudness_very_low|speechiness_low → acousticness_very_high (supp=0.055, conf=0.68, lift=2.74, lev=0.0352)
duration_ms_low|energy_very_high → loudness_very_high (supp=0.044, conf=0.68, lift=2.74, lev=0.0278)
energy_very_high|mode_0|tempo_very_high → loudness_very_high (supp=0.023, conf=0.68, lift=2.74, lev=0.0149)
energy_very_low|key_high|mode_1 → acousticness_very_high (supp=0.028, conf=0.68, lift=2.74, lev=0.0180)
acousticness_very_high|danceability_very_low|energy_very_low|loudness_very_low|speechiness_low → instrumentalness_high (supp=0.024, conf=0.68, lift=2.74, lev=0.0149)
energy_very_low|liveness_very_low|mode_1 → acousticness_very_high (supp=0.029, conf=0.68, lift=2.73, lev=0.0185)
danceability_low|loudness_very_low|mode_1 → acousticness_very_high (supp=0.026, conf=0.68, lift=2.73, lev=0.0166)
acousticness_very_low|energy_very_high|speechiness_very_high → loudness_very_high (supp=0.040, conf=0.68, lift=2.73, lev=0.0254)
energy_very_low|tempo_very_high → loudness_very_low (supp=0.029, conf=0.68, lift=2.73, lev=0.0181)
energy_very_low|loudness_very_low|mode_1|valence_very_low → danceability_very_low (supp=0.038, conf=0.69, lift=2.73, lev=0.0239)
acousticness_very_high|danceability_very_low|loudness_very_low|speechiness_low → instrumentalness_high (supp=0.024, conf=0.68, lift=2.73, lev=0.0153)
