antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,simple_rule
"frozenset({'loudness_very_low', 'speechiness_low'})",frozenset({'energy_very_low'}),0.0810503240335892,0.2505061153104373,0.0626025707064052,0.7723913686077446,3.083323405700359,1.0,0.0422989688880985,3.2929062492270007,0.7352683711554563,0.232763228220203,0.69631689325053,0.5111478648700544,loudness_very_low|speechiness_low,energy_very_low,"loudness_very_low|speechiness_low  →  energy_very_low (conf=0.77, lift=3.08)"
"frozenset({'danceability_very_low', 'acousticness_very_high'})",frozenset({'loudness_very_low'}),0.0941075000898429,0.2500029947651505,0.072497274763713,0.7703665987780041,3.0814294824815045,1.0,0.0489701179113906,3.266062346521606,0.7456461920687566,0.2669136455852518,0.6938209091247105,0.5301761120387385,acousticness_very_high|danceability_very_low,loudness_very_low,"acousticness_very_high|danceability_very_low  →  loudness_very_low (conf=0.77, lift=3.08)"
"frozenset({'speechiness_very_low', 'acousticness_very_high'})",frozenset({'energy_very_low'}),0.0837336336084524,0.2505061153104373,0.0642916182512967,0.7678111587982832,3.065039581356249,1.0,0.0433158309752158,3.227949632766508,0.7353101281105017,0.2381628577767916,0.6902058229629339,0.5122290300494858,acousticness_very_high|speechiness_very_low,energy_very_low,"acousticness_very_high|speechiness_very_low  →  energy_very_low (conf=0.77, lift=3.07)"
"frozenset({'instrumentalness_high', 'energy_very_high'})",frozenset({'acousticness_very_low'}),0.0703170857341367,0.2504581990680291,0.0537380658608751,0.7642248722316866,3.0513070647134573,1.0,0.0361265752041911,3.179053736611756,0.7231192311479978,0.2012381123272923,0.6854409887812078,0.4893919463511599,energy_very_high|instrumentalness_high,acousticness_very_low,"energy_very_high|instrumentalness_high  →  acousticness_very_low (conf=0.76, lift=3.05)"
"frozenset({'valence_low', 'acousticness_very_high'})",frozenset({'energy_very_low'}),0.0667233675535164,0.2505061153104373,0.0509948609830017,0.7642728904847397,3.050915102561954,1.0,0.0342802493767398,3.179498048530742,0.7202896401185879,0.191541057367829,0.6854849461341533,0.4839201101237776,acousticness_very_high|valence_low,energy_very_low,"acousticness_very_high|valence_low  →  energy_very_low (conf=0.76, lift=3.05)"
"frozenset({'liveness_low', 'energy_very_low', 'mode_1'})",frozenset({'acousticness_very_high'}),0.0691191796739299,0.249751434492507,0.0526359922854849,0.7615251299826691,3.0491321562580094,1.0,0.0353733780109756,3.1460277783272064,0.72193756156661,0.1977052868391451,0.6821388524001794,0.4861393216703119,energy_very_low|liveness_low|mode_1,acousticness_very_high,"energy_very_low|liveness_low|mode_1  →  acousticness_very_high (conf=0.76, lift=3.05)"
"frozenset({'energy_very_low', 'mode_1', 'tempo_very_low'})",frozenset({'acousticness_very_high'}),0.0659087914325758,0.249751434492507,0.050168305801459,0.7611777535441657,3.047741267596212,1.0,0.0337074905955057,3.141451756029091,0.7192960946937074,0.1889635879619185,0.6816758372682965,0.4810253485453094,energy_very_low|mode_1|tempo_very_low,acousticness_very_high,"energy_very_low|mode_1|tempo_very_low  →  acousticness_very_high (conf=0.76, lift=3.05)"
"frozenset({'energy_very_low', 'acousticness_very_high'})",frozenset({'loudness_very_low'}),0.1766671857592927,0.2500029947651505,0.1346087039854334,0.7619338215351235,3.0476987775721405,1.0,0.0904413784688791,3.150371926289821,0.8160534505131197,0.4608916779459414,0.6825771612376906,0.6501810938054151,acousticness_very_high|energy_very_low,loudness_very_low,"acousticness_very_high|energy_very_low  →  loudness_very_low (conf=0.76, lift=3.05)"
"frozenset({'duration_ms_very_low', 'energy_very_low'})",frozenset({'acousticness_very_high'}),0.0918314785754501,0.249751434492507,0.0697540698858395,0.7595877902426298,3.041375084736174,1.0,0.0468190263800529,3.1206758020512426,0.7390713743109417,0.2566102591221576,0.6795565885624221,0.5194408805882438,duration_ms_very_low|energy_very_low,acousticness_very_high,"duration_ms_very_low|energy_very_low  →  acousticness_very_high (conf=0.76, lift=3.04)"
"frozenset({'mode_1', 'acousticness_very_high', 'tempo_very_low'})",frozenset({'energy_very_low'}),0.0658728542507696,0.2505061153104373,0.050168305801459,0.7615930169121659,3.040217265627902,1.0,0.0336667529786881,3.1437581021418044,0.718399141356501,0.1884534041308553,0.6819093684979414,0.480930402870773,acousticness_very_high|mode_1|tempo_very_low,energy_very_low,"acousticness_very_high|mode_1|tempo_very_low  →  energy_very_low (conf=0.76, lift=3.04)"
"frozenset({'duration_ms_very_low', 'energy_very_low'})",frozenset({'loudness_very_low'}),0.0918314785754501,0.2500029947651505,0.069670216461625,0.7586746673623793,3.0346623170457145,1.0,0.0467120718040507,3.1078254281785704,0.7382705176029394,0.2559859154929577,0.6782316049888045,0.5186760974569443,duration_ms_very_low|energy_very_low,loudness_very_low,"duration_ms_very_low|energy_very_low  →  loudness_very_low (conf=0.76, lift=3.03)"
"frozenset({'loudness_very_low', 'danceability_very_low'})",frozenset({'acousticness_very_high'}),0.0957007151499179,0.249751434492507,0.072497274763713,0.7575416197271247,3.0331822568564752,1.0,0.0485958838730622,3.094339592069881,0.7412515539585087,0.265601685245326,0.6768292650998028,0.5239096654441657,danceability_very_low|loudness_very_low,acousticness_very_high,"danceability_very_low|loudness_very_low  →  acousticness_very_high (conf=0.76, lift=3.03)"
"frozenset({'loudness_very_low', 'energy_very_low'})",frozenset({'acousticness_very_high'}),0.1776973849710705,0.249751434492507,0.1346087039854334,0.7575165161116354,3.033081742456867,1.0,0.0902285271833413,3.094019244019502,0.815152855261116,0.4596662030598052,0.6767958047019514,0.6482436050748595,energy_very_low|loudness_very_low,acousticness_very_high,"energy_very_low|loudness_very_low  →  acousticness_very_high (conf=0.76, lift=3.03)"
"frozenset({'valence_very_low', 'energy_very_low', 'mode_1'})",frozenset({'acousticness_very_high'}),0.0699936510978809,0.249751434492507,0.0528036991339139,0.754406982714359,3.0206312297957685,1.0,0.0353226843668501,3.054844855930509,0.719289034176803,0.1978100879554837,0.6726511338018838,0.4829159955540235,energy_very_low|mode_1|valence_very_low,acousticness_very_high,"energy_very_low|mode_1|valence_very_low  →  acousticness_very_high (conf=0.75, lift=3.02)"
"frozenset({'energy_very_low', 'mode_1', 'acousticness_very_high'})",frozenset({'loudness_very_low'}),0.1251811832916062,0.2500029947651505,0.0941793744534553,0.7523444976076555,3.0093419413411344,1.0,0.0628837037423085,3.0283882166554013,0.7632454002349385,0.3351521868872026,0.669791344947044,0.5645287413768991,acousticness_very_high|energy_very_low|mode_1,loudness_very_low,"acousticness_very_high|energy_very_low|mode_1  →  loudness_very_low (conf=0.75, lift=3.01)"
"frozenset({'duration_ms_very_low', 'acousticness_very_high'})",frozenset({'energy_very_low'}),0.0930773008780651,0.2505061153104373,0.0697540698858395,0.7494208494208495,2.9916269648433,1.0,0.0464376368192947,2.991046473568518,0.7340578488354864,0.2547355527363401,0.6656688524110649,0.5139367062712511,acousticness_very_high|duration_ms_very_low,energy_very_low,"acousticness_very_high|duration_ms_very_low  →  energy_very_low (conf=0.75, lift=2.99)"
"frozenset({'energy_very_low', 'tempo_very_low'})",frozenset({'acousticness_very_high'}),0.0952215527258352,0.249751434492507,0.0710478084308628,0.7461315888791042,2.9874967100598946,1.0,0.0472660890429816,2.9552655338052825,0.7352867433091211,0.2593693969475663,0.6616209309921562,0.5153028321871659,energy_very_low|tempo_very_low,acousticness_very_high,"energy_very_low|tempo_very_low  →  acousticness_very_high (conf=0.75, lift=2.99)"
"frozenset({'energy_very_low', 'tempo_very_low'})",frozenset({'loudness_very_low'}),0.0952215527258352,0.2500029947651505,0.0710597874914649,0.7462573908667758,2.9849938060454035,1.0,0.0472541141438184,2.9557393131441847,0.7349765366773384,0.2591864377157338,0.6616751702178213,0.5152465679777098,energy_very_low|tempo_very_low,loudness_very_low,"energy_very_low|tempo_very_low  →  loudness_very_low (conf=0.75, lift=2.98)"
"frozenset({'acousticness_very_high', 'tempo_very_low'})",frozenset({'energy_very_low'}),0.0950897830592125,0.2505061153104373,0.0710478084308628,0.7471655328798186,2.9826239249844284,1.0,0.0472272362709872,2.964365947516566,0.7345753551634292,0.2587809241240891,0.6626597330745341,0.5153912974269024,acousticness_very_high|tempo_very_low,energy_very_low,"acousticness_very_high|tempo_very_low  →  energy_very_low (conf=0.75, lift=2.98)"
"frozenset({'liveness_low', 'energy_very_low'})",frozenset({'acousticness_very_high'}),0.0977371554522694,0.249751434492507,0.072676960672744,0.7435960289251133,2.9773443761638227,1.0,0.0482669658953225,2.926041130963496,0.7360717824267359,0.2644610086744257,0.6582413044649456,0.5172965995265886,energy_very_low|liveness_low,acousticness_very_high,"energy_very_low|liveness_low  →  acousticness_very_high (conf=0.74, lift=2.98)"
"frozenset({'energy_very_low', 'valence_very_low'})",frozenset({'acousticness_very_high'}),0.1050204242983265,0.249751434492507,0.0780076426406641,0.7427854454203262,2.9740988152066485,1.0,0.0517786410211453,2.9168200327291305,0.7416523368654553,0.2818559556786704,0.6571608845320679,0.5275632824492393,energy_very_low|valence_very_low,acousticness_very_high,"energy_very_low|valence_very_low  →  acousticness_very_high (conf=0.74, lift=2.97)"
"frozenset({'loudness_very_low', 'mode_1', 'instrumentalness_high'})",frozenset({'energy_very_low'}),0.0711196827944752,0.2505061153104373,0.0526599504066891,0.7404413003200271,2.9557813365252263,1.0,0.0348440349477345,2.887569885400348,0.7123414804302598,0.1957867545539571,0.6536880353767247,0.4753277656917656,instrumentalness_high|loudness_very_low|mode_1,energy_very_low,"instrumentalness_high|loudness_very_low|mode_1  →  energy_very_low (conf=0.74, lift=2.96)"
"frozenset({'danceability_very_low', 'acousticness_very_low'})",frozenset({'energy_very_high'}),0.0841648797901268,0.2486014446747086,0.0618239317672708,0.7345573583831482,2.9547590093223546,1.0,0.040900421060572,2.830737935504287,0.7223602908406014,0.2281810947033336,0.6467352249540355,0.4916221476057792,acousticness_very_low|danceability_very_low,energy_very_high,"acousticness_very_low|danceability_very_low  →  energy_very_high (conf=0.73, lift=2.95)"
"frozenset({'energy_very_high', 'instrumentalness_low'})",frozenset({'loudness_very_high'}),0.1022412822386468,0.2499430994621402,0.0752764168233927,0.7362624487404804,2.9457202472277286,1.0,0.0497219138476818,2.8439518641006813,0.7357482999570297,0.2718463401972659,0.648376608400782,0.5187183319666936,energy_very_high|instrumentalness_low,loudness_very_high,"energy_very_high|instrumentalness_low  →  loudness_very_high (conf=0.74, lift=2.95)"
"frozenset({'speechiness_very_high', 'loudness_very_high'})",frozenset({'energy_very_high'}),0.0916997089088273,0.2486014446747086,0.0670947184321805,0.7316786414108427,2.9431793623252416,1.0,0.0442980383211958,2.800368033600345,0.7268866730494837,0.2455824966019205,0.6429040797489994,0.5007836661012678,loudness_very_high|speechiness_very_high,energy_very_high,"loudness_very_high|speechiness_very_high  →  energy_very_high (conf=0.73, lift=2.94)"
"frozenset({'loudness_very_low', 'mode_1'})",frozenset({'energy_very_low'}),0.1652750991267264,0.2505061153104373,0.1215515279291798,0.7354497354497355,2.935855416297268,1.0,0.080149104889396,2.8330868841265477,0.7899414173204933,0.4131178242814102,0.6470281213036978,0.6103367652000016,loudness_very_low|mode_1,energy_very_low,"loudness_very_low|mode_1  →  energy_very_low (conf=0.74, lift=2.94)"
"frozenset({'mode_0', 'energy_very_low'})",frozenset({'loudness_very_low'}),0.0766899459744366,0.2500029947651505,0.0561458570418907,0.732114964073727,2.928424776517041,1.0,0.036973140879904,2.79969727551808,0.7132159802768477,0.2075271197697586,0.6428185258654612,0.4783478509875103,energy_very_low|mode_0,loudness_very_low,"energy_very_low|mode_0  →  loudness_very_low (conf=0.73, lift=2.93)"
"frozenset({'liveness_low', 'energy_very_low'})",frozenset({'loudness_very_low'}),0.0977371554522694,0.2500029947651505,0.0714550964913331,0.7310944968746169,2.924342956616969,1.0,0.0470205149284387,2.7890727282183843,0.729324994580263,0.2586281651057925,0.6414578975002978,0.5084557295106195,energy_very_low|liveness_low,loudness_very_low,"energy_very_low|liveness_low  →  loudness_very_low (conf=0.73, lift=2.92)"
"frozenset({'liveness_very_high', 'loudness_very_high'})",frozenset({'energy_very_high'}),0.0816372980030906,0.2486014446747086,0.0591526012530097,0.7245781364636831,2.9146175615020384,1.0,0.0388574510301017,2.728173230975952,0.7152967035421636,0.2182059213433495,0.6334543610919204,0.4812598194485331,liveness_very_high|loudness_very_high,energy_very_high,"liveness_very_high|loudness_very_high  →  energy_very_high (conf=0.72, lift=2.91)"
"frozenset({'energy_very_low', 'mode_1'})",frozenset({'acousticness_very_high'}),0.1738161693360006,0.249751434492507,0.1251811832916062,0.7201929703652653,2.883638974201256,1.0,0.0817703456619475,2.681307065397468,0.7906423806937463,0.4195270785659801,0.6270475646355099,0.610708025304461,energy_very_low|mode_1,acousticness_very_high,"energy_very_low|mode_1  →  acousticness_very_high (conf=0.72, lift=2.88)"
"frozenset({'loudness_very_low', 'danceability_very_low', 'energy_very_low'})",frozenset({'valence_very_low'}),0.0798524179733825,0.2507217384012746,0.0577151139807616,0.7227722772277229,2.8827666952075046,1.0,0.0376943769309299,2.7027537293382604,0.7097894209902041,0.2115198876108525,0.6300069854145242,0.4764840841465895,danceability_very_low|energy_very_low|loudness_very_low,valence_very_low,"danceability_very_low|energy_very_low|loudness_very_low  →  valence_very_low (conf=0.72, lift=2.88)"
"frozenset({'danceability_very_low', 'instrumentalness_high'})",frozenset({'valence_very_low'}),0.0950897830592125,0.2507217384012746,0.0687238706740617,0.7227261274880323,2.8825826276432607,1.0,0.0448827949612559,2.7023038803138046,0.7217167588781245,0.2480221347974579,0.6299453931569401,0.4984151421004423,danceability_very_low|instrumentalness_high,valence_very_low,"danceability_very_low|instrumentalness_high  →  valence_very_low (conf=0.72, lift=2.88)"
"frozenset({'loudness_very_low', 'tempo_very_low'})",frozenset({'acousticness_very_high'}),0.0879382838797781,0.249751434492507,0.0632374609183147,0.7191118376243019,2.8793101392411677,1.0,0.0412747483725308,2.670986769830507,0.7156254609138328,0.230413338570992,0.6256065319022689,0.4861567150134075,loudness_very_low|tempo_very_low,acousticness_very_high,"loudness_very_low|tempo_very_low  →  acousticness_very_high (conf=0.72, lift=2.88)"
"frozenset({'loudness_very_low', 'key_very_low'})",frozenset({'energy_very_low'}),0.0812300099426203,0.2505061153104373,0.0583739623138753,0.7186255714496387,2.868694724514364,1.0,0.0380253480765213,2.6636886960586605,0.7090016134181732,0.2135407537248027,0.6245807546956764,0.4758248362221414,key_very_low|loudness_very_low,energy_very_low,"key_very_low|loudness_very_low  →  energy_very_low (conf=0.72, lift=2.87)"
"frozenset({'loudness_very_low', 'valence_very_low', 'acousticness_very_high'})",frozenset({'danceability_very_low'}),0.0716467614609662,0.2516321470070317,0.0516776674373195,0.721284066209664,2.86642257274667,1.0,0.0336490390247959,2.685055866077352,0.7013850525677346,0.1902703656331319,0.6275682705027219,0.4633269802627869,acousticness_very_high|loudness_very_low|valence_very_low,danceability_very_low,"acousticness_very_high|loudness_very_low|valence_very_low  →  danceability_very_low (conf=0.72, lift=2.87)"
"frozenset({'loudness_very_low', 'duration_ms_very_low'})",frozenset({'acousticness_very_high'}),0.0875309958193078,0.249751434492507,0.0625905916458031,0.7150677432598878,2.863117662218436,1.0,0.0407295998773733,2.63307697798427,0.7131534148227118,0.2278574854999782,0.6202161925529646,0.4828396416908581,duration_ms_very_low|loudness_very_low,acousticness_very_high,"duration_ms_very_low|loudness_very_low  →  acousticness_very_high (conf=0.72, lift=2.86)"
"frozenset({'energy_very_low', 'key_very_low'})",frozenset({'loudness_very_low'}),0.0816971933061009,0.2500029947651505,0.0583739623138753,0.714516129032258,2.85803027961111,1.0,0.0379494193234427,2.627108153929981,0.7079458657417415,0.2135688302581408,0.6193533187797899,0.4740045906301683,energy_very_low|key_very_low,loudness_very_low,"energy_very_low|key_very_low  →  loudness_very_low (conf=0.71, lift=2.86)"
"frozenset({'mode_1', 'acousticness_very_high'})",frozenset({'energy_very_low'}),0.1748942847901867,0.2505061153104373,0.1251811832916062,0.7157534246575342,2.857229348555198,1.0,0.0813690954188192,2.6367736666187023,0.7877906829332709,0.416965924507222,0.6207486396500759,0.6077332540273134,acousticness_very_high|mode_1,energy_very_low,"acousticness_very_high|mode_1  →  energy_very_low (conf=0.72, lift=2.86)"
"frozenset({'loudness_very_low', 'instrumentalness_low'})",frozenset({'energy_very_low'}),0.0767378622168449,0.2505061153104373,0.0548640975574695,0.7149547299406807,2.8540410243266106,1.0,0.0356407937963001,2.629385446506757,0.7036134007134506,0.201424927434251,0.6196829942416622,0.4669838684133395,instrumentalness_low|loudness_very_low,energy_very_low,"instrumentalness_low|loudness_very_low  →  energy_very_low (conf=0.71, lift=2.85)"
"frozenset({'key_very_low', 'acousticness_very_high'})",frozenset({'energy_very_low'}),0.0800560620036176,0.2505061153104373,0.0572239724960768,0.7147987430794553,2.8534183374870814,1.0,0.037169439396499,2.627947340703225,0.706068189564379,0.2093522657551056,0.6194748713144286,0.4716160892137904,acousticness_very_high|key_very_low,energy_very_low,"acousticness_very_high|key_very_low  →  energy_very_low (conf=0.71, lift=2.85)"
"frozenset({'liveness_very_high', 'acousticness_very_low'})",frozenset({'energy_very_high'}),0.075515998035434,0.2486014446747086,0.0535104637094359,0.7085977157360407,2.850336274848405,1.0,0.0347370775017745,2.5785609650357317,0.702190845018383,0.197742363877822,0.6121867919511677,0.4619218521339096,acousticness_very_low|liveness_very_high,energy_very_high,"acousticness_very_low|liveness_very_high  →  energy_very_high (conf=0.71, lift=2.85)"
"frozenset({'loudness_very_low', 'danceability_very_low', 'acousticness_very_high'})",frozenset({'valence_very_low'}),0.072497274763713,0.2507217384012746,0.0516776674373195,0.7128222075346994,2.8430809872331184,1.0,0.0335010246792065,2.609109343610753,0.6989401577230936,0.1903123345685547,0.6167274466864245,0.4594689155208136,acousticness_very_high|danceability_very_low|loudness_very_low,valence_very_low,"acousticness_very_high|danceability_very_low|loudness_very_low  →  valence_very_low (conf=0.71, lift=2.84)"
"frozenset({'valence_low', 'energy_very_low'})",frozenset({'acousticness_very_high'}),0.0718504054912013,0.249751434492507,0.0509948609830017,0.7097365788596198,2.8417717812183896,1.0,0.0330501191427058,2.584716195240633,0.6982784479626167,0.1884462151394422,0.6131103283829188,0.4569595168268073,energy_very_low|valence_low,acousticness_very_high,"energy_very_low|valence_low  →  acousticness_very_high (conf=0.71, lift=2.84)"
"frozenset({'loudness_very_low', 'instrumentalness_high'})",frozenset({'energy_very_low'}),0.1159692856886163,0.2505061153104373,0.0824398950634291,0.7108769755190579,2.837762960948519,1.0,0.0533888798102475,2.5923009280741893,0.732564761892858,0.290245033950487,0.6142423168660066,0.5199851595269352,instrumentalness_high|loudness_very_low,energy_very_low,"instrumentalness_high|loudness_very_low  →  energy_very_low (conf=0.71, lift=2.84)"
frozenset({'energy_very_low'}),frozenset({'loudness_very_low'}),0.2505061153104373,0.2500029947651505,0.1776973849710705,0.7093534812547819,2.837379935872925,1.0,0.1150701059364771,2.580443792937014,0.8639992839365561,0.5504675671663946,0.6124697609236363,0.7100672533250431,energy_very_low,loudness_very_low,"energy_very_low  →  loudness_very_low (conf=0.71, lift=2.84)"
frozenset({'loudness_very_low'}),frozenset({'energy_very_low'}),0.2500029947651505,0.2505061153104373,0.1776973849710705,0.7107810253953042,2.8373799358729244,1.0,0.1150701059364771,2.5914409167447263,0.8634196872343993,0.5504675671663946,0.614114296977234,0.7100672533250431,loudness_very_low,energy_very_low,"loudness_very_low  →  energy_very_low (conf=0.71, lift=2.84)"
frozenset({'acousticness_very_high'}),frozenset({'energy_very_low'}),0.249751434492507,0.2505061153104373,0.1766671857592927,0.7073720562137272,2.8237716086775886,1.0,0.1141029241113656,2.5612519262240108,0.8608663050559204,0.5459593529041572,0.6095659354078945,0.7063065330800846,acousticness_very_high,energy_very_low,"acousticness_very_high  →  energy_very_low (conf=0.71, lift=2.82)"
frozenset({'energy_very_low'}),frozenset({'acousticness_very_high'}),0.2505061153104373,0.249751434492507,0.1766671857592927,0.7052410099464421,2.8237716086775886,1.0,0.1141029241113656,2.5452949386587744,0.8617331290560885,0.5459593529041572,0.6071182224064992,0.7063065330800846,energy_very_low,acousticness_very_high,"energy_very_low  →  acousticness_very_high (conf=0.71, lift=2.82)"
"frozenset({'acousticness_very_low', 'tempo_very_high'})",frozenset({'energy_very_high'}),0.0793732555492998,0.2486014446747086,0.0553672181027563,0.697555086024751,2.805917266239107,1.0,0.0356349121046656,2.484414584623444,0.6991001602113355,0.2031023421364854,0.5974906900848164,0.4601349371240702,acousticness_very_low|tempo_very_high,energy_very_high,"acousticness_very_low|tempo_very_high  →  energy_very_high (conf=0.70, lift=2.81)"
"frozenset({'energy_very_low', 'key_very_low'})",frozenset({'acousticness_very_high'}),0.0816971933061009,0.249751434492507,0.0572239724960768,0.7004398826979472,2.8045479863658658,1.0,0.0368199812738665,2.504500840313804,0.7006798822249182,0.2086755198322558,0.6007188402960553,0.4647817908381577,energy_very_low|key_very_low,acousticness_very_high,"energy_very_low|key_very_low  →  acousticness_very_high (conf=0.70, lift=2.80)"
"frozenset({'tempo_very_high', 'loudness_very_high'})",frozenset({'energy_very_high'}),0.0869679799710106,0.2486014446747086,0.0605781094646557,0.6965564738292012,2.8019003459156693,1.0,0.0389577440034214,2.4762385436503025,0.7043557678287982,0.2202909914619272,0.5961616854061774,0.4701160434967815,loudness_very_high|tempo_very_high,energy_very_high,"loudness_very_high|tempo_very_high  →  energy_very_high (conf=0.70, lift=2.80)"
"frozenset({'energy_very_low', 'mode_1'})",frozenset({'loudness_very_low'}),0.1738161693360006,0.2500029947651505,0.1215515279291798,0.6993108201240524,2.797209772550828,1.0,0.0780969650565731,2.494260038037513,0.7776730403625506,0.402132128561804,0.5990794926150517,0.5927555538090314,energy_very_low|mode_1,loudness_very_low,"energy_very_low|mode_1  →  loudness_very_low (conf=0.70, lift=2.80)"
"frozenset({'energy_very_low', 'valence_very_low', 'acousticness_very_high'})",frozenset({'danceability_very_low'}),0.0780076426406641,0.2516321470070317,0.0549000347392757,0.7037776412776412,2.796851076655061,1.0,0.0352708041386481,2.526371932965375,0.6968116786811567,0.1998255940701984,0.6041754632595876,0.4609767002922529,acousticness_very_high|energy_very_low|valence_very_low,danceability_very_low,"acousticness_very_high|energy_very_low|valence_very_low  →  danceability_very_low (conf=0.70, lift=2.80)"
"frozenset({'acousticness_very_high', 'speechiness_low'})",frozenset({'loudness_very_low'}),0.0792774230644832,0.2500029947651505,0.0554031552845625,0.6988516168026594,2.7953729812682893,1.0,0.0355835621011779,2.490456688732681,0.6975673249393342,0.2022919126973713,0.5984672190750404,0.4602307916308457,acousticness_very_high|speechiness_low,loudness_very_low,"acousticness_very_high|speechiness_low  →  loudness_very_low (conf=0.70, lift=2.80)"
"frozenset({'loudness_very_low', 'danceability_very_low'})",frozenset({'valence_very_low'}),0.0957007151499179,0.2507217384012746,0.066471807280873,0.6945800475654024,2.77032239802734,1.0,0.0424775576122404,2.453272144226318,0.7066589493604838,0.237441163885323,0.5923811378393296,0.4798509411262271,danceability_very_low|loudness_very_low,valence_very_low,"danceability_very_low|loudness_very_low  →  valence_very_low (conf=0.69, lift=2.77)"
"frozenset({'loudness_very_low', 'valence_very_low'})",frozenset({'acousticness_very_high'}),0.1035589789048742,0.249751434492507,0.0716467614609662,0.691844997108155,2.77013422771316,1.0,0.0457827579248946,2.4346467150196225,0.7128262178210082,0.2543699230213073,0.5892627896150674,0.4893586345797861,loudness_very_low|valence_very_low,acousticness_very_high,"loudness_very_low|valence_very_low  →  acousticness_very_high (conf=0.69, lift=2.77)"
"frozenset({'loudness_very_high', 'speechiness_high'})",frozenset({'energy_very_high'}),0.0745816313084727,0.2486014446747086,0.0512943374980534,0.6877610022486348,2.766520537113371,1.0,0.0327532362085705,2.40648529087205,0.6899961646004259,0.1886592941798475,0.5844562176244904,0.4470463084774712,loudness_very_high|speechiness_high,energy_very_high,"loudness_very_high|speechiness_high  →  energy_very_high (conf=0.69, lift=2.77)"
"frozenset({'mode_0', 'acousticness_very_high'})",frozenset({'energy_very_low'}),0.0748571497023203,0.2505061153104373,0.0514860024676864,0.6877900464074252,2.74560182115749,1.0,0.0327338286925463,2.40060855224248,0.687224818483789,0.1879893277347679,0.5834389579817707,0.4466589864783874,acousticness_very_high|mode_0,energy_very_low,"acousticness_very_high|mode_0  →  energy_very_low (conf=0.69, lift=2.75)"
"frozenset({'liveness_low', 'acousticness_very_high'})",frozenset({'loudness_very_low'}),0.0880820326070029,0.2500029947651505,0.0603145701314103,0.6847545219638244,2.7389852773846712,1.0,0.0382937981946579,2.379088860867925,0.6962263159538382,0.217138174918061,0.579671017569648,0.463004956238261,acousticness_very_high|liveness_low,loudness_very_low,"acousticness_very_high|liveness_low  →  loudness_very_low (conf=0.68, lift=2.74)"
"frozenset({'loudness_very_low', 'speechiness_low'})",frozenset({'acousticness_very_high'}),0.0810503240335892,0.249751434492507,0.0554031552845625,0.683564883239728,2.736980809054116,1.0,0.0351607205910911,2.370939651669171,0.6906078951345856,0.2011744236624619,0.5782262955128413,0.4526990323436397,loudness_very_low|speechiness_low,acousticness_very_high,"loudness_very_low|speechiness_low  →  acousticness_very_high (conf=0.68, lift=2.74)"
"frozenset({'liveness_low', 'loudness_very_low'})",frozenset({'acousticness_very_high'}),0.0884294253644629,0.249751434492507,0.0603145701314103,0.6820644811704145,2.730973227666796,1.0,0.0382291942952875,2.359750707531449,0.6953166200787558,0.2170632867735816,0.5762264222197835,0.4617814371893609,liveness_low|loudness_very_low,acousticness_very_high,"liveness_low|loudness_very_low  →  acousticness_very_high (conf=0.68, lift=2.73)"
"frozenset({'loudness_very_low', 'energy_very_low', 'valence_very_low'})",frozenset({'danceability_very_low'}),0.084200816971933,0.2516321470070317,0.0577151139807616,0.6854460093896714,2.724000162707816,1.0,0.036527481626368,2.37913959235078,0.6910825411899622,0.2075203514665977,0.5796799804369949,0.457404524260674,energy_very_low|loudness_very_low|valence_very_low,danceability_very_low,"energy_very_low|loudness_very_low|valence_very_low  →  danceability_very_low (conf=0.69, lift=2.72)"
"frozenset({'danceability_very_low', 'energy_very_low'})",frozenset({'valence_very_low'}),0.0993303705123444,0.2507217384012746,0.0676457552198756,0.6810178485287024,2.716229764803036,1.0,0.0427414720489779,2.348966104036534,0.7015254114451177,0.2395334040296924,0.5742807874998408,0.4754109787316231,danceability_very_low|energy_very_low,valence_very_low,"danceability_very_low|energy_very_low  →  valence_very_low (conf=0.68, lift=2.72)"
"frozenset({'danceability_very_low', 'energy_very_low', 'acousticness_very_high'})",frozenset({'valence_very_low'}),0.0806190778519148,0.2507217384012746,0.0549000347392757,0.6809806835066864,2.716081532654308,1.0,0.0346870793919359,2.348692454848356,0.687226072156166,0.1985960046799843,0.574231186405133,0.4499743360199461,acousticness_very_high|danceability_very_low|energy_very_low,valence_very_low,"acousticness_very_high|danceability_very_low|energy_very_low  →  valence_very_low (conf=0.68, lift=2.72)"
"frozenset({'valence_very_low', 'tempo_very_low'})",frozenset({'danceability_very_low'}),0.0737670551875322,0.2516321470070317,0.05034799171049,0.6825267944137707,2.712399041743653,1.0,0.0317858292352651,2.3572630377139125,0.6816024921496516,0.1830495187491834,0.5757792049504133,0.4413062421083421,tempo_very_low|valence_very_low,danceability_very_low,"tempo_very_low|valence_very_low  →  danceability_very_low (conf=0.68, lift=2.71)"
"frozenset({'energy_very_high', 'tempo_very_high'})",frozenset({'loudness_very_high'}),0.0896273314246696,0.2499430994621402,0.0605781094646557,0.6758887997861535,2.7041706742079223,1.0,0.0381763764518533,2.3141961772471205,0.692244921181945,0.2171318162301417,0.5678845165194414,0.4591282005161297,energy_very_high|tempo_very_high,loudness_very_high,"energy_very_high|tempo_very_high  →  loudness_very_high (conf=0.68, lift=2.70)"
